typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2141451.687","false","4399172.7","false","0","false",,"1738769.548","1738769.548","0","false","true",
"C","A","20230101","2023","52","2023","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"17411085.784","17411085.784","0","false","true",
"C","A","20230101","2023","52","2023","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7608909","false","8","kg","7608909","false","7608909","false","0","false",,"2147995","2147995","0","false","true",
"C","A","20230101","2023","52","2023","328","GUY","Guyana","X","Export","0","W00","World","0","W00","World","H5","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","5","u","20","false","20000","false","0","false",,"2999.998","2999.998","0","false","true",
"C","A","20230101","2023","52","2023","340","HND","Honduras","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19039163.46","false","8","kg","19039163.46","false","19039163.46","false","0","false",,"13777690.73","13777690.73","0","false","true",
"C","A","20230101","2023","52","2023","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9728787","false","8","kg","9728787","false","9728787","false","0","false",,"4342364.158","4342364.158","0","false","true",
"C","A","20230101","2023","52","2023","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"9988216","9988216","0","false","true",
"C","A","20230101","2023","52","2023","352","ISL","Iceland","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7113559.749","true","-1","N/A","0","false","7113559.749","true","0","false",,"1629065.544","1629065.544","6","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42926234.788","false","8","kg","42926234.788","false","42926234.788","false","0","false",,"32421094.905","32421094.905","0","false","true",
"C","A","20230101","2023","52","2023","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"29604400.634","29604400.634","0","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"11185399","11185399","0","false","true",
"C","A","20230101","2023","52","2023","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"66799695.156","66799695.156","0","false","true",
"C","A","20230101","2023","52","2023","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1467205","false","8","kg","1467205","false","1467205","false","0","false",,"265865.766","265865.766","0","false","true",
"C","A","20230101","2023","52","2023","388","JAM","Jamaica","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16938118","false","8","kg","16938118","false","16938118","false","0","false",,"5772979.87","5772979.87","0","false","true",
"C","A","20230101","2023","52","2023","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","606374062","false","8","kg","606374062","false","606374062","false","0","false",,"265422214.732","265422214.732","0","false","true",
"C","A","20230101","2023","52","2023","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"5705292.29","5705292.29","0","false","true",
"C","A","20230101","2023","52","2023","400","JOR","Jordan","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"120862.535","120862.535","0","false","true",
"C","A","20230101","2023","52","2023","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6274758","false","8","kg","6274758","false","6274758","false","0","false",,"2514424.926","2514424.926","0","false","true",
"C","A","20230101","2023","52","2023","414","KWT","Kuwait","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9097759.799","true","-1","N/A","0","false","9097759.799","true","0","false",,"4080750.55","4080750.55","6","false","true",
"C","A","20230101","2023","52","2023","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2089682","false","8","kg","2089682","false","2089682","false","0","false",,"299832","299832","0","false","true",
"C","A","20230101","2023","52","2023","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H5","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"9504229","9504229","0","false","true",
"C","A","20230101","2023","52","2023","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19120944.732","true","-1","N/A","0","false","19120944.732","true","0","false",,"6662429.068","6662429.068","6","false","true",
"C","A","20230101","2023","52","2023","430","LBR","Liberia","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","699","false","8","kg","699","false","699","false","0","false",,"140","140","0","false","true",
"C","A","20230101","2023","52","2023","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22419156.494","false","8","kg","22419156.494","false","22419156.494","false","0","false",,"4035561","4035561","0","false","true",
"C","A","20230101","2023","52","2023","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9685999.438","true","-1","N/A","0","false","9685999.438","true","0","false",,"3888704.459","3888704.459","6","false","true",
"C","A","20230101","2023","52","2023","450","MDG","Madagascar","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11101.62","false","8","kg","11101.62","false","11101.62","false","0","false",,"1199.9","1199.9","0","false","true",
"C","A","20230101","2023","52","2023","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"6438928.229","6438928.229","0","false","true",
