objectid,oceans,measurement,lat,long,year
9079,Atlantic Ocean,0.007,21.8869,-29.5553,2014
21657,Pacific Ocean,1933.333333,21.840578,108.592431,2017
8922,Atlantic Ocean,0.029,19.0386,-22.7221,2014
9423,Atlantic Ocean,0.001,16.7005,-87.8818,2015
9755,Atlantic Ocean,0.006,18.2642,-64.4505,2016
10359,Atlantic Ocean,0.0,-54.856594,-54.816721,2017
9609,Pacific Ocean,0.029,-54.4125,-71.2529,2015
11392,Pacific Ocean,0.0,-27.01542,-83.55402,2015
11933,Indian Ocean,0.0,-34.6069,121.8093,2011
12019,Pacific Ocean,0.028801,-15.0181,145.3881,2012
13359,Atlantic Ocean,0.081288,48.185,-52.84,2016
10064,Atlantic Ocean,32.0,57.3386,9.5893,2018
10937,Arctic Ocean,0.0,72.214722,63.281389,2019
14687,Arctic Ocean,1.003009,76.958908,127.177017,2019
22298,Atlantic Ocean,2.06111,38.48294,-8.94286,2019
13691,Atlantic Ocean,0.0,36.696833,-3.862167,2020
10396,Atlantic Ocean,3.515625,42.1665,18.533167,2013
13347,Atlantic Ocean,1.007811,41.66,3.051667,2017
13015,Pacific Ocean,436.0,22.200038,113.812558,2018
9068,Atlantic Ocean,0.011,24.37,-31.7817,2014
9031,Atlantic Ocean,0.004,25.6064,-23.6696,2014
22052,Atlantic Ocean,0.0,27.9687,-82.5621,2016
11724,Pacific Ocean,0.044526,17.4912,157.5383,2012
9277,Atlantic Ocean,0.001,14.0907,-52.5901,2014
8933,Atlantic Ocean,0.003,18.3871,-24.08,2014
21966,Atlantic Ocean,0.52,17.94803,-76.82367,2017
8736,Atlantic Ocean,0.0,15.9803,-61.7175,2014
9371,Pacific Ocean,0.003,0.2891,-90.5589,2015
11286,Atlantic Ocean,0.100775,43.2469,5.3522,2018
11292,Atlantic Ocean,0.101626,43.2528,5.3552,2019
14286,Atlantic Ocean,0.017606,57.328333,-14.151333,2019
13545,Atlantic Ocean,0.061327,36.874333,-7.976333,2018
13201,Atlantic Ocean,0.214815,34.639333,-9.0965,2014
13207,Atlantic Ocean,0.346855,34.450167,-19.984333,2014
13794,Atlantic Ocean,0.279242,38.806333,9.479833,2021
11037,Atlantic Ocean,17.938767,32.584,34.9055,2014
11879,Atlantic Ocean,1.031906,31.3922,-40.0811,2013
11873,Atlantic Ocean,0.354302,26.3333,-37.7217,2013
9620,Atlantic Ocean,0.06,23.7836,-22.7002,2014
22112,Atlantic Ocean,1000.0,27.8524,-82.4093,2017
10350,Southern Ocean,0.0,-67.287916,163.544686,2017
8684,Atlantic Ocean,0.009,-54.1567,-36.7097,2013
9864,Indian Ocean,0.003,-18.5534,43.8379,2015
10307,Indian Ocean,0.014611,-19.79527,115.98943,2012
21471,Pacific Ocean,0.08241,-20.2025,149.0102,2020
11973,Pacific Ocean,0.110204,-23.8643,162.3813,2012
21465,Atlantic Ocean,0.192163,42.9736,9.992533,2018
13848,Atlantic Ocean,0.030401,53.974833,-41.6575,2021
14192,Atlantic Ocean,0.0,55.754833,-4.8885,2018
14186,Atlantic Ocean,0.02579,55.586833,-4.763833,2018
13645,Arctic Ocean,0.01513,69.550333,18.674167,2019
11186,Atlantic Ocean,0.216012,34.844,21.4365,2014
11192,Atlantic Ocean,0.475341,35.7511,15.8737,2014
9317,Atlantic Ocean,0.024,14.4934,-59.5731,2014
8979,Atlantic Ocean,0.005,15.5802,-35.6167,2014
9022,Atlantic Ocean,0.005,15.98,-45.2,2014
9323,Atlantic Ocean,0.014,14.3441,-58.6255,2014
11979,Pacific Ocean,0.02084,-21.7469,170.6615,2012
13307,Pacific Ocean,0.052411,-18.4795,179.854333,2016
13253,Pacific Ocean,0.013485,-53.756667,-72.035,2015
10256,Pacific Ocean,0.064812,-42.28115,148.9709,2012
9666,Atlantic Ocean,0.0,-13.9155,-38.9899,2015
9663,Atlantic Ocean,0.005,-10.933,-34.9287,2015
9417,Indian Ocean,0.002,-9.3892,46.1969,2015
12171,Pacific Ocean,0.65,1.0,-82.0,2017
13748,Atlantic Ocean,0.014362,54.153667,13.565167,2020
11092,Atlantic Ocean,1.95013,43.1132,5.9279,2013
11827,Atlantic Ocean,0.295975,42.6938,8.5717,2010
14240,Atlantic Ocean,0.008704,56.6035,-2.036333,2019
13994,Atlantic Ocean,0.0,57.713333,-3.900333,2014
11338,Atlantic Ocean,0.16852,36.728415,2.795861,2018
10745,Atlantic Ocean,1.065333,41.379079,2.194423,2021
10994,Atlantic Ocean,1.536936,31.8705,34.6625,2013
21565,Pacific Ocean,0.427381,33.166667,134.0,2014
14581,Atlantic Ocean,2.0,30.470241,-14.533441,2015
21663,Pacific Ocean,2600.0,21.790856,108.530697,2017
9171,Atlantic Ocean,0.006,17.0813,-28.1118,2014
22158,Atlantic Ocean,1000.0,27.8261,-82.5675,2016
21912,Indian Ocean,0.29,8.744239,78.170497,2021
13499,Pacific Ocean,0.403167,1.885833,110.366667,2018
10058,Atlantic Ocean,19.0,-45.0875,-52.9857,2018
11484,Atlantic Ocean,0.068135,-26.3881,-39.9167,2010
12025,Pacific Ocean,0.097981,-12.0222,143.2742,2012
13894,Atlantic Ocean,4326.666667,0.580672,-46.881111,2018
10943,Arctic Ocean,0.022498,74.863833,84.502333,2019
14681,Arctic Ocean,0.517598,75.105317,127.977592,2019
11140,Atlantic Ocean,0.764027,42.6265,9.8107,2014
14140,Atlantic Ocean,0.030139,57.9035,-6.037,2018
14435,Atlantic Ocean,0.0,54.6165,-4.934167,2021
13353,Atlantic Ocean,0.120163,37.565,-0.648333,2017
13599,Atlantic Ocean,0.246754,37.07,-24.216667,2019
13107,Atlantic Ocean,1.597341,40.533333,6.146667,2012
21517,Pacific Ocean,0.035555,31.503333,132.008333,2014
22058,Atlantic Ocean,0.0,27.9899,-82.6316,2016
9025,Atlantic Ocean,0.003,15.2667,-50.6,2014
8976,Atlantic Ocean,0.005,16.4333,-37.8333,2014
9517,Atlantic Ocean,0.001,15.1563,-41.091,2014
9271,Atlantic Ocean,0.055,15.3523,-44.7813,2014
8730,Atlantic Ocean,0.0,17.7495,-87.025,2014
9812,Atlantic Ocean,0.0,18.3642,-64.7255,2016
10376,Indian Ocean,0.009596,-36.02685,23.358483,2017
11538,Atlantic Ocean,0.876022,-25.3823,-9.2272,2011
12036,Indian Ocean,0.0,-15.5245,141.0381,2012
13459,Pacific Ocean,0.051235,-2.8935,150.96,2017
11372,Indian Ocean,0.091989,6.5467,93.6842,2013
13957,Atlantic Ocean,0.029608,60.517167,0.257667,2014
21451,Atlantic Ocean,0.050638,41.248833,9.297717,2018
8882,Atlantic Ocean,0.008,44.2168,-68.5669,2014
14455,Atlantic Ocean,0.007106,56.124667,-2.7735,2021
10874,Atlantic Ocean,0.166667,37.7,24.3,2015
13791,Atlantic Ocean,2.36587,39.055333,8.322167,2021
21617,Pacific Ocean,0.082641,30.003333,132.0,2014
9712,Atlantic Ocean,0.004,41.5633,-71.2367,2015
11870,Atlantic Ocean,0.128435,27.4098,-37.3969,2013
9380,Atlantic Ocean,0.008,25.5377,-76.7583,2015
22115,Atlantic Ocean,2000.0,27.8524,-82.4093,2017
9214,Atlantic Ocean,0.0,18.5344,-42.8958,2014
21949,Atlantic Ocean,0.0,17.95008,-76.83569,2017
8716,Atlantic Ocean,0.027,9.3385,-82.2399,2014
11942,Pacific Ocean,0.02562,-41.8806,148.4923,2012
11395,Pacific Ocean,0.056245,-27.02439,-89.57097,2015
10233,Pacific Ocean,0.009435,-21.28522,173.56815,2012
13553,Indian Ocean,0.017691,-10.5035,126.001667,2018
13934,Atlantic Ocean,1311.0,2.413072,-48.616536,2018
13436,Atlantic Ocean,0.03203,42.80995,6.261583,2017
14432,Atlantic Ocean,0.013667,54.745167,-3.9095,2021
14100,Atlantic Ocean,0.125773,54.619667,-4.575333,2017
10946,Arctic Ocean,0.0,77.6422,102.556917,2019
11776,Pacific Ocean,1.303493,-28.8929,-102.5777,2011
10731,Atlantic Ocean,0.324,41.575135,2.553135,2021
10897,Atlantic Ocean,0.490476,35.467,25.165,2017
21545,Pacific Ocean,0.023827,33.498333,138.008333,2014
13387,Atlantic Ocean,0.292284,43.0785,5.959667,2016
11278,Atlantic Ocean,0.068729,43.2528,5.3552,2018
13602,Atlantic Ocean,0.133708,34.700483,-19.2545,2019
11229,Atlantic Ocean,0.896831,41.7018,10.0377,2014
11893,Atlantic Ocean,1.877802,29.0401,-45.484,2013
21594,Pacific Ocean,0.093994,31.005,134.996667,2014
9735,Atlantic Ocean,0.008,37.656,-76.4368,2015
11444,Atlantic Ocean,0.01888,24.3576,-62.8129,2010
22092,Atlantic Ocean,0.0,27.8589,-82.4686,2017
9071,Atlantic Ocean,0.013,20.1235,-27.6653,2014
9237,Atlantic Ocean,0.019,17.3595,-36.0518,2014
14598,Atlantic Ocean,0.0,12.194694,-22.153712,2015
11727,Pacific Ocean,0.05016,19.4321,156.1433,2012
10164,Indian Ocean,0.010705,-39.03912,142.40607,2011
11919,Indian Ocean,0.015479,-39.0338,142.3859,2011
13410,Pacific Ocean,0.020419,-9.353333,159.923667,2017
9829,Pacific Ocean,0.0,4.7959,-87.4933,2016
14243,Atlantic Ocean,0.0,56.141667,-6.2585,2019
10923,Arctic Ocean,0.31,78.12,177.5,2017
14504,Arctic Ocean,1.0,88.0011,11.3847,2016
10754,Atlantic Ocean,0.478667,41.263153,1.963507,2021
11086,Atlantic Ocean,5.801724,32.059167,34.748333,2015
14169,Atlantic Ocean,0.0,57.7575,-2.758667,2018
13173,Atlantic Ocean,0.696373,37.098333,-9.62,2013
13742,Atlantic Ocean,0.020357,35.808833,-12.477333,2020
14575,Atlantic Ocean,0.5,35.32825,-13.339565,2015
11160,Atlantic Ocean,2.772124,37.8775,20.922,2014
11750,Pacific Ocean,0.22878,29.4129,172.0143,2012
9165,Atlantic Ocean,0.028,20.241,-40.7351,2014
9500,Atlantic Ocean,0.007,22.2,-35.78,2014
9094,Atlantic Ocean,0.001,14.1,-59.4833,2014
13579,Atlantic Ocean,0.045753,17.109333,-25.053333,2019
10090,Pacific Ocean,48.0,13.8904,136.0467,2018
22235,Atlantic Ocean,5.2,27.8524,-82.4093,2016
22066,Atlantic Ocean,2000.0,27.9456,-82.6943,2016
11564,Atlantic Ocean,0.236275,-34.765,-37.5982,2011
11515,Atlantic Ocean,1.960071,-31.6387,-8.0787,2010
10113,Atlantic Ocean,24.0,-13.7751,-35.7575,2018
21474,Pacific Ocean,0.05612,-20.15195,148.905117,2020
12105,Indian Ocean,0.014532,6.6318,90.5578,2013
21880,Indian Ocean,0.0707,8.857922,78.167117,2021
11109,Atlantic Ocean,3.31282,44.326,8.5429,2013
21425,Atlantic Ocean,0.12145,42.8835,10.448833,2019
14220,Atlantic Ocean,0.117216,56.159833,-4.907333,2018
9572,Arctic Ocean,0.107,73.6261,-81.3676,2015
13765,Atlantic Ocean,0.697014,40.778833,17.826667,2021
13814,Atlantic Ocean,0.436909,41.869167,7.723333,2021
13101,Atlantic Ocean,0.778063,41.677333,8.655,2012
10445,Atlantic Ocean,2.542651,39.80334,4.403955,2013
13150,Atlantic Ocean,0.338155,32.136667,-27.08,2013
13224,Atlantic Ocean,0.25,39.435,-13.093333,2014
8810,Atlantic Ocean,0.008,35.8417,-72.61,2014
14761,Indian Ocean,2.0625,22.34364,91.869161,2020
12228,Pacific Ocean,0.007427,21.023611,119.973333,2017
9523,Atlantic Ocean,0.139,19.0961,-30.2774,2014
9855,Atlantic Ocean,0.006,19.08,-69.47,2016
10047,Pacific Ocean,0.003,-55.8344,-67.5218,2017
10041,Atlantic Ocean,0.004,-55.9607,-67.2237,2017
11962,Pacific Ocean,0.124892,-28.3415,153.9219,2012
10213,Pacific Ocean,0.072565,-26.7091,153.38078,2012
14624,Atlantic Ocean,0.5,-14.387384,2.563517,2015
14618,Atlantic Ocean,2.0,-7.824611,-3.287221,2015
12205,Atlantic Ocean,0.214269,42.689167,27.9925,2017
14126,Atlantic Ocean,0.0,56.000167,-2.995833,2017
13367,Arctic Ocean,0.0,74.198333,-95.568333,2016
10705,Atlantic Ocean,0.573,37.455,-0.876667,2015
10711,Atlantic Ocean,0.149,37.341667,-0.961667,2015
11203,Atlantic Ocean,2.637231,37.8437,4.071,2014
13124,Atlantic Ocean,0.708051,39.621333,3.994,2013
21525,Pacific Ocean,0.034498,32.661667,133.82,2014
8790,Atlantic Ocean,0.012,24.1854,-63.6332,2014
9549,Atlantic Ocean,0.004,17.043,-32.8539,2014
9288,Atlantic Ocean,0.0,14.5,-54.8167,2014
8696,Pacific Ocean,0.001,-54.941,-69.1525,2013
8690,Atlantic Ocean,0.013,-54.434,-36.187,2013
10190,Pacific Ocean,0.0,-39.65648,148.89263,2012
11985,Pacific Ocean,0.04737,-20.0037,174.9692,2012
11352,Indian Ocean,0.158394,5.8962,85.0067,2013
14690,Arctic Ocean,2.392344,77.961375,104.183783,2019
13977,Atlantic Ocean,0.023392,58.447667,-6.080167,2014
13983,Atlantic Ocean,0.030332,58.607833,-6.7675,2014
14149,Atlantic Ocean,0.016996,56.575667,-7.273,2018
14641,Arctic Ocean,0.319489,69.877361,52.247083,2019
14647,Arctic Ocean,0.801068,73.853194,75.889722,2019
14524,Arctic Ocean,95.0,80.1349,6.14062,2016
10854,Atlantic Ocean,4.16,39.497,20.126,2014
10141,Atlantic Ocean,3.0,44.4522,-7.9605,2018
11819,Atlantic Ocean,9.402886,42.8428,10.2831,2010
14026,Atlantic Ocean,0.055949,57.710833,-2.099333,2014
13485,Pacific Ocean,0.016599,9.984617,125.027,2018
22141,Atlantic Ocean,0.0,27.729,-82.4987,2016
9188,Pacific Ocean,0.01,12.478,-87.261,2014
11913,Indian Ocean,0.08505,-43.5637,145.7829,2011
11495,Atlantic Ocean,0.030919,-26.6971,-28.091,2010
12085,Indian Ocean,0.0,-14.2914,124.78106,2013
13908,Atlantic Ocean,2202.666667,-0.665939,-48.105125,2018
21900,Indian Ocean,0.73,8.816639,78.166639,2021
8839,Pacific Ocean,0.009,7.1033,134.2385,2014
11421,Pacific Ocean,0.01948,-26.47907,-105.36909,2015
9921,Atlantic Ocean,0.001,50.2964,-5.2413,2016
13244,Atlantic Ocean,0.53523,42.635,3.448333,2014
14077,Atlantic Ocean,0.0,55.455667,-5.3945,2016
14667,Arctic Ocean,0.638162,74.91905,160.856967,2019
13416,Arctic Ocean,0.054927,77.971333,12.4,2017
14498,Arctic Ocean,1.0,87.0606,175.479,2016
11252,Atlantic Ocean,0.239569,37.95355,23.57475,2019
10831,Atlantic Ocean,0.953333,41.849824,3.147244,2021
14741,Indian Ocean,1.583333,22.36101,91.874887,2019
9998,Pacific Ocean,0.0,27.0937,142.1932,2017
22072,Atlantic Ocean,1000.0,27.9528,-82.6416,2016
13834,Atlantic Ocean,0.030493,12.567333,-61.431333,2021
9257,Atlantic Ocean,0.039,18.917,-39.8,2014
9331,Atlantic Ocean,0.002,14.8238,-18.112,2014
12013,Pacific Ocean,0.010323,-42.8277,148.448,2012
13267,Pacific Ocean,0.015699,-31.333333,-79.217167,2016
11472,Atlantic Ocean,0.092646,-23.8868,-36.6933,2010
12062,Indian Ocean,0.006654,-19.8018,115.9652,2012
9947,Pacific Ocean,0.002,-8.2196,117.4853,2016
10070,Atlantic Ocean,27.0,2.0203,-27.967,2017
21431,Atlantic Ocean,0.896025,43.978933,9.750217,2019
13316,Atlantic Ocean,0.069347,42.895333,6.235333,2015
13193,Atlantic Ocean,0.25641,37.509167,0.664333,2014
13857,Atlantic Ocean,0.22866,38.585167,0.588667,2021
14767,Indian Ocean,1.125,22.396006,91.887941,2020
9898,Atlantic Ocean,0.014,39.0854,-76.1694,2016
9849,Atlantic Ocean,0.003,24.3617,-76.5283,2016
9308,Atlantic Ocean,0.004,15.23,-56.21,2014
9480,Atlantic Ocean,0.001,16.8167,-33.5667,2014
9357,Atlantic Ocean,0.003,16.9997,-38.7717,2015
9406,Atlantic Ocean,0.005,16.8785,-87.7236,2015
12111,Indian Ocean,0.191679,6.854,94.8588,2013
21923,Indian Ocean,0.456,8.634072,78.117547,2021
8710,Southern Ocean,0.017,-62.0955,-59.9032,2013
8959,Atlantic Ocean,0.001,-54.2844,-36.5065,2014
10370,Indian Ocean,0.0,-46.648167,38.01345,2017
10382,Atlantic Ocean,0.009465,-35.01661,12.4497,2017
12042,Indian Ocean,0.0,-18.6598,119.4604,2012
14449,Atlantic Ocean,0.0,55.613,-4.986667,2021
10133,Atlantic Ocean,112.0,58.3569,10.1318,2018
14698,Arctic Ocean,1.851852,68.168333,43.296806,2019
14461,Arctic Ocean,0.5,80.4314,6.55955,2016
21445,Atlantic Ocean,0.236725,42.781783,10.5648,2018
13963,Atlantic Ocean,0.0,60.505333,-1.769833,2014
14212,Atlantic Ocean,0.101715,56.183333,-4.777667,2018
14710,Atlantic Ocean,0.16317,40.242778,17.410833,2021
13714,Atlantic Ocean,0.167267,37.014667,13.103,2020
13536,Atlantic Ocean,0.106402,40.911233,5.839733,2018
10880,Atlantic Ocean,0.326667,37.9,24.7,2015
10121,Atlantic Ocean,38.0,40.1618,-68.3066,2018
21694,Pacific Ocean,1.264101,30.7,121.8,2020
13038,Pacific Ocean,770.0,21.488767,112.531166,2018
22192,Atlantic Ocean,1000.0,27.5737,-82.6868,2017
9208,Atlantic Ocean,0.006,18.1251,-46.2131,2014
22121,Atlantic Ocean,2000.0,27.897,-82.4382,2016
21943,Atlantic Ocean,1.34,17.951639,-76.81875,2017
11899,Pacific Ocean,0.0,-39.3127,163.5895,2011
10227,Pacific Ocean,0.092436,-18.57427,176.49493,2012
10276,Pacific Ocean,0.016261,-10.77932,142.29283,2012
13928,Atlantic Ocean,1064.0,0.334317,-47.737967,2018
14604,Atlantic Ocean,0.0,7.886702,-19.637425,2015
11272,Atlantic Ocean,0.413022,44.230539,9.106589,2019
14057,Atlantic Ocean,0.0,58.260667,-3.151333,2015
14106,Atlantic Ocean,0.014075,55.680333,-5.050717,2017
9778,Arctic Ocean,0.001,70.6681,25.3897,2016
14555,Arctic Ocean,0.0,88.04016,10.04138,2016
11401,Pacific Ocean,0.03579,-27.00661,-101.59784,2015
11223,Atlantic Ocean,0.110457,40.9597,11.9157,2014
10725,Atlantic Ocean,2.372,40.910469,0.833376,2021
21551,Pacific Ocean,0.13486,33.006667,137.005,2014
14567,Atlantic Ocean,3.5,44.887103,-6.299021,2015
10774,Atlantic Ocean,0.420667,42.377821,3.158952,2021
9729,Atlantic Ocean,0.051,38.8678,-76.485,2015
21600,Pacific Ocean,0.069749,29.998333,133.995,2014
21588,Pacific Ocean,0.041096,31.005,135.991667,2014
9102,Atlantic Ocean,0.025,18.7815,-27.416,2014
22086,Atlantic Ocean,0.0,27.8589,-82.4686,2016
12005,Pacific Ocean,0.0,-35.6615,155.0586,2012
10333,Atlantic Ocean,0.009099,-16.43465,0.87923,2016
11993,Pacific Ocean,0.0,-23.7615,170.5216,2012
13914,Atlantic Ocean,760.0,-0.938711,-44.553281,2018
14661,Arctic Ocean,1.037883,76.679592,148.974008,2019
11258,Atlantic Ocean,0.439924,44.310153,9.150061,2018
13336,Atlantic Ocean,0.339478,43.019833,6.207833,2015
8759,Atlantic Ocean,0.009,56.0086,-3.3936,2014
9586,Atlantic Ocean,0.01,66.0178,-23.4483,2015
13324,Atlantic Ocean,0.151864,40.962167,-8.7365,2015
13665,Atlantic Ocean,0.049076,39.218667,-9.657667,2018
10419,Atlantic Ocean,0.783875,40.761167,17.783333,2013
13087,Atlantic Ocean,0.54251,38.918333,3.78,2011
14747,Indian Ocean,2.979167,22.326398,91.854782,2019
13075,Pacific Ocean,821.0,21.387182,112.566846,2018
12242,Pacific Ocean,0.62,25.0,169.99,2019
9008,Atlantic Ocean,0.207,25.6567,-18.448,2014
8747,Atlantic Ocean,0.001,11.9958,-61.7631,2014
8996,Atlantic Ocean,0.021,15.5949,-42.7412,2014
10027,Atlantic Ocean,0.001,-37.0783,-12.3317,2017
12056,Indian Ocean,0.051928,-20.0659,116.3518,2012
9400,Indian Ocean,0.006,-9.7097,46.5344,2015
21929,Indian Ocean,0.071,8.493267,78.127822,2021
13273,Pacific Ocean,0.158636,-26.688167,-102.249667,2016
14306,Atlantic Ocean,0.020225,57.934,-5.8315,2020
14355,Atlantic Ocean,0.127074,56.3265,-6.715167,2021
14269,Atlantic Ocean,0.013674,55.961333,-4.882833,2019
10974,Arctic Ocean,0.0,73.31981,73.13165,2019
13728,Arctic Ocean,0.008001,77.632667,13.548667,2020
13679,Atlantic Ocean,0.211004,38.855333,-23.2025,2019
11060,Atlantic Ocean,1.139767,33.074,35.101667,2014
11023,Atlantic Ocean,0.423477,32.171667,34.791167,2014
9941,Atlantic Ocean,0.0,37.6707,-76.3074,2016
8945,Atlantic Ocean,0.015,16.8167,-27.82,2014
9978,Pacific Ocean,0.0,11.14,-85.7964,2016
13628,Atlantic Ocean,0.015956,-49.710833,-66.805,2018
11956,Pacific Ocean,0.059696,-33.1692,152.6955,2012
9792,Pacific Ocean,0.0,-2.8098,107.366,2016
13622,Atlantic Ocean,0.002817,0.67,-29.257583,2018
10717,Atlantic Ocean,1.004,42.366667,3.293333,2015
11209,Atlantic Ocean,0.702316,43.3165,5.3244,2014
11215,Atlantic Ocean,0.440247,42.9093,7.9889,2014
14120,Atlantic Ocean,0.027788,56.011,-3.4765,2017
10966,Arctic Ocean,0.0,75.00718,126.44744,2019
13130,Atlantic Ocean,0.453225,37.574233,1.05875,2013
21537,Pacific Ocean,0.007257,34.498333,139.6,2014
22278,Atlantic Ocean,0.036929,38.42905,-9.14605,2018
22284,Atlantic Ocean,0.048393,38.42905,-9.14605,2018
13871,Atlantic Ocean,0.167273,38.706667,15.8535,2021
8802,Atlantic Ocean,0.009,36.4294,-70.2493,2014
9543,Atlantic Ocean,0.058,20.2036,-22.165,2014
9051,Atlantic Ocean,0.008,21.2247,-22.7068,2014
11464,Atlantic Ocean,0.847522,29.2797,-53.6117,2010
11458,Atlantic Ocean,0.176073,31.2001,-62.0368,2010
9294,Atlantic Ocean,0.02,15.7363,-54.4143,2014
9300,Atlantic Ocean,0.002,14.1809,-55.9548,2014
9045,Atlantic Ocean,0.003,15.9333,-45.6667,2014
9537,Atlantic Ocean,0.004,16.3358,-48.5606,2014
11856,Pacific Ocean,0.009383,-39.6298,-76.9828,2011
10184,Indian Ocean,0.002965,-33.11375,114.49077,2011
13522,Indian Ocean,0.054674,-19.760833,43.611333,2018
11807,Indian Ocean,0.248344,-21.4145,75.2972,2010
11358,Indian Ocean,0.005113,6.2437,87.6267,2013
13473,Pacific Ocean,0.264115,1.556833,124.761167,2017
14020,Atlantic Ocean,0.004508,57.707333,-3.754,2014
14512,Arctic Ocean,0.5,82.4838,18.381,2016
9692,Atlantic Ocean,0.004,50.5695,-36.1633,2015
12981,Atlantic Ocean,0.397995,44.378488,-21.873764,2020
14014,Atlantic Ocean,0.021638,58.7,-2.535667,2014
13971,Atlantic Ocean,0.0,57.934833,-5.637667,2014
11309,Atlantic Ocean,0.309219,33.936532,10.134875,2019
11315,Atlantic Ocean,0.11076,33.936532,10.134875,2019
11850,Atlantic Ocean,0.400568,42.3235,8.5842,2010
10817,Atlantic Ocean,0.416667,41.465446,2.282388,2021
22129,Atlantic Ocean,1000.0,27.778,-82.5203,2016
22135,Atlantic Ocean,1000.0,27.778,-82.5203,2017
22184,Atlantic Ocean,2000.0,27.5737,-82.6868,2016
22178,Atlantic Ocean,2000.0,27.6081,-82.5712,2016
9145,Atlantic Ocean,0.006,19.9778,-38.2851,2014
9194,Atlantic Ocean,0.023,19.153,-43.0965,2014
9151,Atlantic Ocean,0.108,18.5923,-40.64,2014
13479,Pacific Ocean,0.817722,7.1605,134.489333,2017
10084,Pacific Ocean,92.0,-38.514,144.1639,2017
11756,Pacific Ocean,0.0,-33.0195,-83.4213,2011
11507,Atlantic Ocean,3.28917,-34.6048,-17.1887,2010
11999,Pacific Ocean,0.0,-26.2961,166.9962,2012
13920,Atlantic Ocean,1691.0,0.538408,-44.866503,2018
14412,Atlantic Ocean,0.072475,57.780333,-2.465167,2022
14163,Atlantic Ocean,0.0,57.8945,-3.746333,2018
10917,Atlantic Ocean,0.25,37.774,23.648,2015
10425,Atlantic Ocean,1.141079,37.648,12.145,2013
11166,Atlantic Ocean,0.827358,36.5377,26.5915,2014
21494,Pacific Ocean,0.008611,32.0,139.0,2014
13330,Atlantic Ocean,0.473065,43.105,6.295167,2015
9002,Atlantic Ocean,0.034,26.3442,-20.0108,2014
14753,Indian Ocean,1.520833,22.378371,91.880612,2020
13081,Pacific Ocean,898.0,21.961738,114.021388,2018
8753,Atlantic Ocean,0.002,17.0084,-61.764,2014
13671,Atlantic Ocean,0.037517,16.368,-22.926333,2018
9835,Pacific Ocean,0.021,14.228,118.822,2016
9343,Pacific Ocean,0.0,15.8473,-98.0337,2015
11558,Atlantic Ocean,0.677092,-32.831,-30.8133,2011
21886,Indian Ocean,0.219,8.857922,78.167117,2021
12099,Indian Ocean,0.008201,5.8953,85.0038,2013
13722,Arctic Ocean,0.031305,66.396167,12.981333,2020
9984,Arctic Ocean,0.0,78.3693,15.7305,2016
9443,Pacific Ocean,0.001,20.0076,-105.6062,2015
14263,Atlantic Ocean,0.00478,57.802333,-2.390167,2019
14312,Atlantic Ocean,0.039854,55.231667,-5.642167,2020
13230,Atlantic Ocean,0.199101,36.593333,-6.788333,2014
13771,Atlantic Ocean,0.111062,38.42,16.913333,2021
13181,Atlantic Ocean,2.035675,42.3,4.991667,2013
11017,Atlantic Ocean,1.130295,32.823667,35.035,2014
11066,Atlantic Ocean,1.294657,32.059167,34.748333,2014
9935,Pacific Ocean,0.01,34.408,133.203,2016
8902,Atlantic Ocean,0.02,18.5299,-24.8596,2014
9394,Pacific Ocean,0.001,10.302,-85.8414,2015
9629,Indian Ocean,0.002,-43.6101,146.8219,2015
11953,Pacific Ocean,0.024185,-33.8782,152.0069,2012
10293,Indian Ocean,0.020046,-18.98802,118.19215,2012
13874,Atlantic Ocean,0.411917,38.823667,15.918167,2021
11289,Atlantic Ocean,0.191781,43.210564,5.406093,2018
14206,Atlantic Ocean,0.089803,56.017667,-4.8765,2018
10957,Arctic Ocean,0.0,73.14464,149.21048,2019
11882,Atlantic Ocean,1.567788,32.195,-41.6066,2013
13542,Atlantic Ocean,0.064147,36.896667,-1.696667,2018
9297,Atlantic Ocean,0.003,33.0586,-16.3226,2014
13210,Atlantic Ocean,1.007811,35.987333,-23.399167,2014
21700,Pacific Ocean,0.58,30.57,121.94,2020
12214,Pacific Ocean,0.01194,20.992222,123.971667,2017
8965,Atlantic Ocean,0.005,16.7617,-33.645,2014
9606,Pacific Ocean,0.012,-54.7373,-69.6131,2015
11930,Indian Ocean,0.0,-35.0723,127.2351,2011
10270,Pacific Ocean,0.021554,-13.62448,144.06552,2012
9938,Pacific Ocean,0.001,-8.346,116.0911,2016
13897,Atlantic Ocean,1376.666667,0.428869,-47.698039,2018
14229,Atlantic Ocean,0.0,55.867333,-4.9155,2018
10934,Arctic Ocean,0.017999,69.558611,47.705556,2019
14561,Arctic Ocean,21.0,84.40488,17.45691,2016
13565,Atlantic Ocean,0.262985,41.087017,-8.7742,2018
13233,Atlantic Ocean,0.318841,36.085,-5.193333,2014
11266,Atlantic Ocean,0.131326,44.175217,8.526189,2018
9059,Atlantic Ocean,0.005,21.945,-26.3483,2014
22055,Atlantic Ocean,3000.0,27.9687,-82.5621,2017
8942,Atlantic Ocean,0.0,16.8858,-24.9912,2014
9274,Atlantic Ocean,0.004,16.9167,-49.2833,2014
8727,Atlantic Ocean,0.0,17.7495,-87.025,2014
9746,Southern Ocean,0.011,-64.824,-63.4845,2016
10078,Indian Ocean,2.0,-40.4232,45.9517,2017
