typeCode,freqCode,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,cmdCode,cmdDesc,isLeaf,customsDesc,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,2023,52,2023,490,S19,"Other Asia, nes",X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,136364672,FALSE,8,kg,136364672,FALSE,136364672,FALSE,0,FALSE,,33437762.469,33437762.469,0,FALSE,TRUE
C,A,2023,52,2023,498,MDA,Rep. of Moldova,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,6,,6,0,FALSE,TRUE
C,A,2023,52,2023,498,MDA,Rep. of Moldova,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,156194,FALSE,8,kg,156194,FALSE,156194,FALSE,0,FALSE,,43022,43022,0,FALSE,TRUE
C,A,2023,52,2023,499,MNE,Montenegro,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1079.1,FALSE,8,kg,1079.1,FALSE,1079.1,FALSE,0,FALSE,1385.494,,1385.494,0,FALSE,TRUE
C,A,2023,52,2023,499,MNE,Montenegro,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,568541,FALSE,8,kg,568541,FALSE,568541,FALSE,0,FALSE,,183010.456,183010.456,0,FALSE,TRUE
C,A,2023,52,2023,504,MAR,Morocco,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,6334247.13,FALSE,8,kg,6334247.13,FALSE,6334247.13,FALSE,0,FALSE,2938601.55,,2938601.55,0,FALSE,TRUE
C,A,2023,52,2023,504,MAR,Morocco,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,5174246.1,FALSE,8,kg,5174246.1,FALSE,5174246.1,FALSE,0,FALSE,,3417168.027,3417168.027,0,FALSE,TRUE
C,A,2023,52,2023,508,MOZ,Mozambique,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,806513,FALSE,8,kg,805904,FALSE,740244,FALSE,0,FALSE,502000,362000,502000,0,FALSE,TRUE
C,A,2023,52,2023,508,MOZ,Mozambique,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1950885,FALSE,8,kg,1950885,FALSE,3368666,FALSE,0,FALSE,,610000,610000,0,FALSE,TRUE
C,A,2023,52,2023,512,OMN,Oman,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,2589333.103,TRUE,-1,N/A,0,FALSE,2589333.103,TRUE,0,FALSE,1424762.026,,1424762.026,6,FALSE,TRUE
C,A,2023,52,2023,512,OMN,Oman,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,68387.516,68387.516,0,FALSE,TRUE
C,A,2023,52,2023,516,NAM,Namibia,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,48095.103,FALSE,8,kg,48095.103,FALSE,48095.103,FALSE,0,FALSE,74382.02,,74382.02,0,FALSE,TRUE
C,A,2023,52,2023,516,NAM,Namibia,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1858420.336,TRUE,-1,N/A,0,FALSE,1858420.336,TRUE,0,FALSE,,394455.445,394455.445,6,FALSE,TRUE
C,A,2023,52,2023,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,796233908.093,TRUE,-1,N/A,0,FALSE,796233902.093,TRUE,0,FALSE,291106357.507,,291106357.507,6,FALSE,TRUE
C,A,2023,52,2023,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,576702047,FALSE,8,kg,576702047,FALSE,576702047,FALSE,0,FALSE,,256247215.202,256247215.202,0,FALSE,TRUE
C,A,2023,52,2023,533,ABW,Aruba,M,Import,0,W00,World,0,W00,World,H4,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1.87,FALSE,8,kg,1.87,FALSE,1.87,FALSE,0,FALSE,77.095,,77.095,0,FALSE,TRUE
C,A,2023,52,2023,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,2035801,FALSE,8,kg,2035801,FALSE,2035801,FALSE,2077284,FALSE,1375963.996,,1375963.996,0,FALSE,TRUE
C,A,2023,52,2023,554,NZL,New Zealand,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,28376852,FALSE,8,kg,28376852,FALSE,28376852,FALSE,29568500,FALSE,,5663506.487,5663506.487,0,FALSE,TRUE
C,A,2023,52,2023,558,NIC,Nicaragua,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1034613.98,FALSE,8,kg,1034613.98,FALSE,1034613.98,FALSE,0,FALSE,422604.58,,422604.58,0,FALSE,TRUE
C,A,2023,52,2023,558,NIC,Nicaragua,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,9325249.35,FALSE,8,kg,9325249.35,FALSE,9325249.35,FALSE,0,FALSE,,3576270.32,3576270.32,0,FALSE,TRUE
C,A,2023,52,2023,562,NER,Niger,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,74260,FALSE,8,kg,74260,FALSE,74260,FALSE,0,FALSE,8710.102,,8710.102,0,FALSE,TRUE
C,A,2023,52,2023,562,NER,Niger,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,10000,FALSE,8,kg,10000,FALSE,10000,FALSE,0,FALSE,,247.372,247.372,0,FALSE,TRUE
C,A,2023,52,2023,566,NGA,Nigeria,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,10337027.5,TRUE,-1,N/A,0,FALSE,10337027.5,TRUE,0,FALSE,6460499.778,,6460499.778,6,FALSE,TRUE
C,A,2023,52,2023,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,5558620.321,TRUE,-1,N/A,0,FALSE,5558620.321,TRUE,0,FALSE,,2140132.591,2140132.591,6,FALSE,TRUE
C,A,2023,52,2023,579,NOR,Norway,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,1145710.936,,1145710.936,0,FALSE,TRUE
C,A,2023,52,2023,579,NOR,Norway,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,68955855.97,TRUE,-1,N/A,0,FALSE,68955855.97,TRUE,0,FALSE,,19032338.798,19032338.798,6,FALSE,TRUE
C,A,2023,52,2023,586,PAK,Pakistan,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,59679790.913,TRUE,-1,N/A,0,FALSE,59679790.913,TRUE,0,FALSE,20674542.529,,20674542.529,6,FALSE,TRUE
C,A,2023,52,2023,586,PAK,Pakistan,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,18465101,FALSE,8,kg,18465101,FALSE,18465101,FALSE,0,FALSE,,2677793.84,2677793.84,0,FALSE,TRUE
C,A,2023,52,2023,591,PAN,Panama,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,99448,FALSE,8,kg,99448,FALSE,99448,FALSE,99448,FALSE,378719,,378719,0,FALSE,TRUE
C,A,2023,52,2023,591,PAN,Panama,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,5554025,FALSE,8,kg,5554025,FALSE,5554025,FALSE,5554025,FALSE,,1533827,1533827,0,FALSE,TRUE
C,A,2023,52,2023,600,PRY,Paraguay,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,6061782.546,FALSE,8,kg,6061782.546,FALSE,6061782.546,FALSE,0,FALSE,2218102.22,1985678.68,2218102.22,0,FALSE,TRUE
C,A,2023,52,2023,600,PRY,Paraguay,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,282599,FALSE,8,kg,282599,FALSE,282599,FALSE,0,FALSE,,35779.99,35779.99,0,FALSE,TRUE
C,A,2023,52,2023,604,PER,Peru,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,10329784.21,FALSE,8,kg,10329784.21,FALSE,10329784.21,FALSE,0,FALSE,5402797.7,,5402797.7,0,FALSE,TRUE
C,A,2023,52,2023,604,PER,Peru,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,410814.5,FALSE,8,kg,410814.5,FALSE,410814.5,FALSE,0,FALSE,,180016.78,180016.78,0,FALSE,TRUE
C,A,2023,52,2023,608,PHL,Philippines,M,Import,0,W00,World,0,W00,World,H5,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,3119027.16,FALSE,8,kg,3119027.16,FALSE,3119027.16,FALSE,3145569.93,FALSE,1504769,1375381,1504769,0,FALSE,TRUE
C,A,2023,52,2023,608,PHL,Philippines,X,Export,0,W00,World,0,W00,World,H5,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,107051091.02,FALSE,8,kg,107051091.02,FALSE,107051091.02,FALSE,107641408.56,FALSE,,85347674,85347674,0,FALSE,TRUE
C,A,2023,52,2023,616,POL,Poland,M,Import,0,W00,World,0,W00,World,H5,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,166961038,FALSE,8,kg,166961038,FALSE,166961038,FALSE,0,FALSE,80912140,,80912140,0,FALSE,TRUE
C,A,2023,52,2023,616,POL,Poland,X,Export,0,W00,World,0,W00,World,H5,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,135821590.095,TRUE,-1,N/A,0,FALSE,135821590.095,TRUE,0,FALSE,,81472536,81472536,6,FALSE,TRUE
C,A,2023,52,2023,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,55220592.59,TRUE,-1,N/A,0,FALSE,55220592.59,TRUE,0,FALSE,34984464.582,,34984464.582,6,FALSE,TRUE
C,A,2023,52,2023,620,PRT,Portugal,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,58314216.562,TRUE,-1,N/A,0,FALSE,58314216.562,TRUE,0,FALSE,,37127750.915,37127750.915,6,FALSE,TRUE
C,A,2023,52,2023,634,QAT,Qatar,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,1502695.226,TRUE,-1,N/A,0,FALSE,1502695.226,TRUE,0,FALSE,829146.104,,829146.104,6,FALSE,TRUE
C,A,2023,52,2023,634,QAT,Qatar,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,2959996.889,2959996.889,0,FALSE,TRUE
C,A,2023,52,2023,642,ROU,Romania,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,55508220.417,TRUE,-1,N/A,0,FALSE,55508220.417,TRUE,0,FALSE,20850852.61,20010415.19,20850852.61,6,FALSE,TRUE
C,A,2023,52,2023,642,ROU,Romania,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,13439879.78,13439879.78,0,FALSE,TRUE
C,A,2023,52,2023,670,VCT,Saint Vincent and the Grenadines,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,0.46,FALSE,8,kg,0.46,FALSE,0.46,FALSE,0,FALSE,10.063,,10.063,0,FALSE,TRUE
C,A,2023,52,2023,670,VCT,Saint Vincent and the Grenadines,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,130190.1,FALSE,8,kg,130190.1,FALSE,130190.1,FALSE,0,FALSE,,24953.979,24953.979,0,FALSE,TRUE
C,A,2023,52,2023,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,28433008.125,TRUE,-1,N/A,0,FALSE,28433008.125,TRUE,0,FALSE,14405424.44,,14405424.44,6,FALSE,TRUE
C,A,2023,52,2023,682,SAU,Saudi Arabia,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,64649293.227,TRUE,-1,N/A,0,FALSE,64649293.227,TRUE,0,FALSE,,26944012.66,26944012.66,6,FALSE,TRUE
C,A,2023,52,2023,686,SEN,Senegal,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,183480.105,,183480.105,0,FALSE,TRUE
C,A,2023,52,2023,686,SEN,Senegal,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,707555,FALSE,8,kg,707555,FALSE,707555,FALSE,0,FALSE,,221512.653,221512.653,0,FALSE,TRUE
C,A,2023,52,2023,688,SRB,Serbia,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,22314983.133,TRUE,-1,N/A,0,FALSE,22314983.133,TRUE,0,FALSE,4051043,3833474,4051043,6,FALSE,TRUE
C,A,2023,52,2023,688,SRB,Serbia,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,3590637.06,TRUE,-1,N/A,0,FALSE,3590637.06,TRUE,0,FALSE,,1959512,1959512,6,FALSE,TRUE
C,A,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,64312271,FALSE,8,kg,64312271,FALSE,64312271,FALSE,0,FALSE,30993450.917,,30993450.917,0,FALSE,TRUE
C,A,2023,52,2023,699,IND,India,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,2022954.243,TRUE,-1,N/A,0,FALSE,2022954.243,TRUE,0,FALSE,,2337830.53,2337830.53,6,FALSE,TRUE
C,A,2023,52,2023,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,314268.433,TRUE,-1,N/A,0,FALSE,314268.433,TRUE,0,FALSE,142873.324,,142873.324,6,FALSE,TRUE
C,A,2023,52,2023,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,9927917.219,9927917.219,0,FALSE,TRUE
C,A,2023,52,2023,703,SVK,Slovakia,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,25715251.492,25714508.661,25715251.492,0,FALSE,TRUE
C,A,2023,52,2023,703,SVK,Slovakia,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,34136353.843,TRUE,-1,N/A,0,FALSE,34136353.843,TRUE,0,FALSE,,16459713.207,16459713.207,6,FALSE,TRUE
C,A,2023,52,2023,705,SVN,Slovenia,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,112416349.034,FALSE,8,kg,112416349.034,FALSE,112416349.034,FALSE,0,FALSE,35121635.398,,35121635.398,0,FALSE,TRUE
C,A,2023,52,2023,705,SVN,Slovenia,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,77963478.029,FALSE,8,kg,77963478.029,FALSE,77963478.029,FALSE,0,FALSE,,24734139.658,24734139.658,0,FALSE,TRUE
C,A,2023,52,2023,710,ZAF,South Africa,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,12104180.22,FALSE,8,kg,12104180.22,FALSE,12104180.22,FALSE,0,FALSE,,4698281.669,4698281.669,0,FALSE,TRUE
C,A,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,4009454.688,4009454.688,0,FALSE,TRUE
C,A,2023,52,2023,716,ZWE,Zimbabwe,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,2710407.89,FALSE,8,kg,2710407.89,FALSE,2710407.89,FALSE,0,FALSE,1383040.31,,1383040.31,0,FALSE,TRUE
C,A,2023,52,2023,716,ZWE,Zimbabwe,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,555502,FALSE,8,kg,555502,FALSE,555502,FALSE,0,FALSE,,30818.72,30818.72,0,FALSE,TRUE
C,A,2023,52,2023,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,90490753.241,,90490753.241,0,FALSE,TRUE
C,A,2023,52,2023,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,223160647.89,TRUE,-1,N/A,0,FALSE,223160647.89,TRUE,0,FALSE,,84155160.591,84155160.591,6,FALSE,TRUE
C,A,2023,52,2023,740,SUR,Suriname,M,Import,0,W00,World,0,W00,World,H3,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,4583,FALSE,5,u,3200,FALSE,4583,FALSE,4679,FALSE,5777.034,,5777.034,0,FALSE,TRUE
C,A,2023,52,2023,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,23128.98,FALSE,8,kg,23128.98,FALSE,23128.98,FALSE,0,FALSE,37567.25,,37567.25,0,FALSE,TRUE
C,A,2023,52,2023,748,SWZ,Eswatini,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,778235,FALSE,8,kg,778235,FALSE,778235,FALSE,0,FALSE,,92677.6,92677.6,0,FALSE,TRUE
C,A,2023,52,2023,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,170302715.529,TRUE,-1,N/A,0,FALSE,170302715.529,TRUE,0,FALSE,25931272.901,,25931272.901,6,FALSE,TRUE
C,A,2023,52,2023,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,114063305.516,TRUE,-1,N/A,0,FALSE,114063305.516,TRUE,0,FALSE,,31264085.097,31264085.097,6,FALSE,TRUE
C,A,2023,52,2023,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,9711060.487,,9711060.487,0,FALSE,TRUE
C,A,2023,52,2023,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,87496202.415,TRUE,-1,N/A,0,FALSE,87496202.415,TRUE,0,FALSE,,16305332.525,16305332.525,6,FALSE,TRUE
C,A,2023,52,2023,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,201715413.223,TRUE,-1,N/A,0,FALSE,201715413.223,TRUE,0,FALSE,56777965.433,,56777965.433,6,FALSE,TRUE
C,A,2023,52,2023,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,69865513.714,69865513.714,0,FALSE,TRUE
C,A,2023,52,2023,768,TGO,Togo,M,Import,0,W00,World,0,W00,World,H5,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,507203,FALSE,8,kg,507203,FALSE,507203,FALSE,0,FALSE,169611.766,,169611.766,0,FALSE,TRUE
C,A,2023,52,2023,768,TGO,Togo,X,Export,0,W00,World,0,W00,World,H5,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,541990,FALSE,8,kg,541990,FALSE,541990,FALSE,0,FALSE,,154309.896,154309.896,0,FALSE,TRUE
C,A,2023,52,2023,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,2626692.674,TRUE,-1,N/A,0,FALSE,2626692.674,TRUE,0,FALSE,1606053.172,,1606053.172,6,FALSE,TRUE
C,A,2023,52,2023,784,ARE,United Arab Emirates,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,2891627.399,2891627.399,0,FALSE,TRUE
C,A,2023,52,2023,788,TUN,Tunisia,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,2130696,FALSE,8,kg,2130696,FALSE,2130696,FALSE,0,FALSE,770033.743,,770033.743,0,FALSE,TRUE
C,A,2023,52,2023,788,TUN,Tunisia,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,42528296,FALSE,8,kg,42528296,FALSE,42528296,FALSE,0,FALSE,,23131469.334,23131469.334,0,FALSE,TRUE
C,A,2023,52,2023,792,TUR,Türkiye,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,622781167,FALSE,8,kg,622781167,FALSE,622781167,FALSE,0,FALSE,202926235,170031799.73,202926235,0,FALSE,TRUE
C,A,2023,52,2023,792,TUR,Türkiye,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,8723228,FALSE,8,kg,8723228,FALSE,8723228,FALSE,0,FALSE,,7753230,7753230,0,FALSE,TRUE
C,A,2023,52,2023,800,UGA,Uganda,M,Import,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,3172276,FALSE,8,kg,3172276,FALSE,3172276,FALSE,0,FALSE,1283397.21,,1283397.21,0,FALSE,TRUE
C,A,2023,52,2023,800,UGA,Uganda,X,Export,0,W00,World,0,W00,World,H6,HS,3915,"Waste, parings and scrap, of plastics",FALSE,TOTAL CPC,TOTAL MOT,8,kg,13622440,FALSE,8,kg,13622440,FALSE,13622440,FALSE,0,FALSE,,7203148.66,7203148.66,0,FALSE,TRUE
